,date,machine,shift,totalproducedunits,actualproductiontime,totaldowntime,totalgoodunits,plannedproductiontime,operatingtime,availability,performance,quality,oee
411,04/17/23,Machine1,Night,11368,495.0,27,9992.0,565,468.0,87.61061946902655,94.54545454545455,87.89584799437016,72.80576435639863
412,04/17/23,Machine2,Day,10655,390.0,36,8446.0,505,354.0,77.22772277227723,90.76923076923077,79.26794931956827,55.56604764183598
413,04/17/23,Machine2,Night,12082,420.0,54,10167.0,565,366.0,74.33628318584071,87.14285714285714,84.1499751696739,54.5113113488507
414,04/17/23,Machine3,Day,11465,435.0,78,9097.0,520,357.0,83.65384615384616,82.06896551724138,79.34583515045792,54.47396759367977
415,04/17/23,Machine3,Night,9993,315.0,44,7942.0,415,271.0,75.90361445783132,86.03174603174604,79.47563294306013,51.89854584956457
416,04/17/23,Machine4,Day,12202,450.0,42,10200.0,550,408.0,81.81818181818183,90.66666666666666,83.59285363055237,62.01069869320976
417,04/17/23,Machine4,Night,10956,375.0,51,7678.0,490,324.0,76.53061224489795,86.4,70.08032128514057,46.33882468650111
418,04/17/23,Machine5,Day,9309,360.0,25,7415.0,430,335.0,83.72093023255815,93.05555555555556,79.65409818455258,62.056099748430505
419,04/17/23,Machine5,Night,9528,345.0,37,5277.0,460,308.0,75.0,89.27536231884058,55.384130982367765,37.083287701237545
420,04/18/23,Machine1,Day,9379,480.0,65,7950.0,595,415.0,80.67226890756302,86.45833333333334,84.76383409745175,59.120993530155424
421,04/18/23,Machine1,Night,8978,330.0,18,7125.0,415,312.0,79.51807228915662,94.54545454545455,79.36065938961907,59.663917420629275
422,04/18/23,Machine2,Day,12471,269.07555995512826,38,4072.774343,535,231.07555995512826,50.29449718787444,85.87757282514362,32.65796121401652,14.105526494433132
423,04/18/23,Machine2,Night,8702,390.0,42,6276.0,445,348.0,87.64044943820225,89.23076923076924,72.12135141346818,56.40051750985826
424,04/18/23,Machine3,Day,10231,450.0,89,8546.0,535,361.0,84.11214953271028,80.22222222222221,83.5304466816538,56.36353505061125
425,04/18/23,Machine3,Night,10060,345.0,49,8715.0,460,296.0,75.0,85.79710144927536,86.63021868787276,55.74466246002247
426,04/18/23,Machine4,Day,9042,510.0,63,6979.0,580,447.0,87.93103448275862,87.6470588235294,77.18425127184251,59.48510399743725
427,04/18/23,Machine4,Night,9236,300.0,50,8172.0,400,250.0,75.0,83.33333333333334,88.47986141186661,55.29991338241664
428,04/18/23,Machine5,Day,12576,375.0,21,10556.0,490,354.0,76.53061224489795,94.39999999999999,83.93765903307889,60.64067611777536
429,04/18/23,Machine5,Night,12445,450.0,83,6720.0,550,367.0,81.81818181818183,81.55555555555556,53.99758939333066,36.03111874064064
430,04/19/23,Machine1,Day,10243,390.0,24,8033.0,490,366.0,79.59183673469387,93.84615384615384,78.42428975885971,58.5781429627401
431,04/19/23,Machine1,Night,8567,450.0,42,7369.0,520,408.0,86.53846153846155,90.66666666666666,86.01610832263336,67.48956191468154
432,04/19/23,Machine2,Day,10218,194.07555995512823,30,2973.774343,535,164.07555995512823,36.27580559908939,84.54210308246117,29.103291671559994,8.925493229062852
433,04/19/23,Machine2,Night,10596,420.0,80,8609.0,505,340.0,83.16831683168317,80.95238095238095,81.24764061910155,54.701381802959446
434,04/19/23,Machine3,Day,9480,435.0,30,7187.0,505,405.0,86.13861386138613,93.10344827586206,75.81223628691983,60.79991226970798
435,04/19/23,Machine3,Night,13154,360.0,26,10048.0,445,334.0,80.89887640449437,92.77777777777779,76.38741067355937,57.33347228082883
436,04/19/23,Machine4,Day,9371,390.0,28,7291.0,460,362.0,84.78260869565217,92.82051282051282,77.80386298153878,61.228257389819646
437,04/19/23,Machine4,Night,13007,435.0,82,9153.0,565,353.0,76.99115044247787,81.14942528735632,70.36980087645114,43.96555700776505
438,04/19/23,Machine5,Day,10402,450.0,87,7881.0,580,363.0,77.58620689655173,80.66666666666666,75.76427610074987,47.41798659409
439,04/19/23,Machine5,Night,9290,360.0,23,4766.0,415,337.0,86.74698795180723,93.61111111111111,51.30247578040904,41.66008274216349
440,04/20/23,Machine1,Day,13031,330.0,24,9856.0,415,306.0,79.51807228915662,92.72727272727272,75.63502417312561,55.76943951078659
441,04/20/23,Machine1,Night,8570,315.0,43,6482.0,415,272.0,75.90361445783132,86.34920634920636,75.63593932322054,49.573434929918044
442,04/20/23,Machine2,Day,11081,360.0,25,7808.0,415,335.0,86.74698795180723,93.05555555555556,70.46295460698492,56.879734441783015
443,04/20/23,Machine2,Night,9194,495.0,79,7658.0,565,416.0,87.61061946902655,84.04040404040404,83.29345225146835,61.32756838338201
444,04/20/23,Machine3,Day,10618,405.0,52,7740.0,535,353.0,75.70093457943925,87.1604938271605,72.89508381992842,48.09713007184062
445,04/20/23,Machine3,Night,8816,390.0,64,7699.0,535,326.0,72.89719626168224,83.58974358974359,87.32985480943739,53.21407975304036
446,04/20/23,Machine4,Day,9132,495.0,96,7797.0,565,399.0,87.61061946902655,80.60606060606061,85.38107752956637,60.295663600525636
447,04/20/23,Machine4,Night,12625,525.0,72,11016.0,595,453.0,88.23529411764706,86.28571428571429,87.25544554455446,66.43145685997172
448,04/20/23,Machine5,Day,13234,330.0,31,10519.0,415,299.0,79.51807228915662,90.6060606060606,79.48466072238173,57.26726158070393
449,04/20/23,Machine5,Night,12693,345.0,27,7163.0,460,318.0,75.0,92.17391304347827,56.43267942960687,39.01215664916302
450,04/21/23,Machine1,Day,12396,435.0,79,10781.0,520,356.0,83.65384615384616,81.83908045977012,86.97160374314295,59.54209794722864
451,04/21/23,Machine1,Night,8830,435.0,55,7338.0,535,380.0,81.30841121495327,87.35632183908046,83.1030577576444,59.02647093066331
452,04/21/23,Machine2,Day,8861,375.0,38,7409.0,475,337.0,78.94736842105263,89.86666666666666,83.61358763119287,59.32164006676209
453,04/21/23,Machine2,Night,11960,465.0,39,8516.0,535,426.0,86.91588785046729,91.61290322580645,71.20401337792643,56.69702747476011
454,04/21/23,Machine3,Day,12411,465.0,59,10959.0,565,406.0,82.30088495575221,87.31182795698925,88.30070099105633,63.451477172334286
455,04/21/23,Machine3,Night,12820,465.0,86,11122.0,580,379.0,80.17241379310344,81.50537634408602,86.75507020280811,56.68995104631771
456,04/21/23,Machine4,Day,12729,480.0,69,10030.0,595,411.0,80.67226890756302,85.625,78.79644905334277,54.42914379987206
457,04/21/23,Machine4,Night,12789,435.0,44,11020.0,565,391.0,76.99115044247787,89.88505747126436,86.16780045351474,59.63116810145887
458,04/21/23,Machine5,Day,8706,390.0,58,7298.0,460,332.0,84.78260869565217,85.12820512820512,83.82724557776247,60.501403330037256
459,04/21/23,Machine5,Night,8707,420.0,63,4789.0,505,357.0,83.16831683168317,85.0,55.00172275180889,38.882405984942125
460,04/22/23,Machine1,Day,8933,435.0,52,7455.0,535,383.0,81.30841121495327,88.04597701149424,83.45460651516848,59.74413886973743
461,04/22/23,Machine1,Night,13173,435.0,79,9405.0,520,356.0,83.65384615384616,81.83908045977012,71.3960373491232,48.87882556978435
462,04/22/23,Machine2,Day,10551,315.0,41,8565.0,430,274.0,73.25581395348837,86.98412698412699,81.17713960762013,51.72682849415794
463,04/22/23,Machine2,Night,10334,390.0,61,8751.0,475,329.0,82.10526315789474,84.35897435897436,84.68163344300368,58.65317347946992
464,04/22/23,Machine3,Day,11458,194.07555995512823,40,4898.774343,475,154.07555995512823,40.85801262213226,79.38947077661489,42.754183478792115,13.86815738930355
465,04/22/23,Machine3,Night,10656,364.0,71,10656.0,535,293.0,68.03738317757009,80.4945054945055,100.0,54.76635514018693
466,04/22/23,Machine4,Day,10584,300.0,51,9449.0,400,249.0,75.0,83.0,89.27626606198035,55.57447562358277
467,04/22/23,Machine4,Night,12976,419.0,46,12976.0,550,373.0,76.18181818181819,89.02147971360382,100.0,67.81818181818183
468,04/22/23,Machine5,Day,12753,405.0,68,11104.0,520,337.0,77.88461538461539,83.20987654320989,87.0697090880577,56.42786915899125
469,04/22/23,Machine5,Night,9346,315.0,38,4883.0,400,277.0,78.75,87.93650793650794,52.246950567087524,36.18101326770811
470,04/23/23,Machine1,Day,11368,465.0,24,8996.0,565,441.0,82.30088495575221,94.83870967741936,79.13441238564391,61.76685993286542
471,04/23/23,Machine1,Night,13118,345.0,22,10389.0,400,323.0,86.25,93.6231884057971,79.19652386034457,63.95119301722823
472,04/23/23,Machine2,Day,12179,300.0,42,10568.0,400,258.0,75.0,86.0,86.77231299778308,55.968141883570084
473,04/23/23,Machine2,Night,11001,360.0,33,7888.0,445,327.0,80.89887640449437,90.83333333333333,71.70257249340969,52.689306079426885
474,04/23/23,Machine3,Day,12657,390.0,28,9311.0,535,362.0,72.89719626168224,92.82051282051282,73.56403571146402,49.77603911691583
475,04/23/23,Machine3,Night,11347,450.0,38,8599.0,520,412.0,86.53846153846155,91.55555555555556,75.78214506036838,60.042776470907256
476,04/23/23,Machine4,Day,10061,435.0,67,8259.0,505,368.0,86.13861386138613,84.59770114942529,82.0892555411987,59.819497107249745
477,04/23/23,Machine4,Night,11408,435.0,55,10265.0,505,380.0,86.13861386138613,87.35632183908046,89.98071528751753,67.70826100842903
478,04/23/23,Machine5,Day,10476,480.0,75,8184.0,580,405.0,82.75862068965517,84.375,78.12142038946163,54.55030216850338
479,04/23/23,Machine5,Night,11344,435.0,50,6520.0,520,385.0,83.65384615384616,88.50574712643679,57.475317348378,42.55384072908756
480,04/24/23,Machine1,Day,12210,480.0,87,10014.0,550,393.0,87.27272727272727,81.875,82.01474201474201,58.603261112352016
481,04/24/23,Machine1,Night,13099,330.0,32,11680.0,445,298.0,74.15730337078652,90.30303030303031,89.16711199328194,59.71190870561353
482,04/24/23,Machine2,Day,8821,179.07555995512823,65,2397.774343,445,114.07555995512823,40.24169886632095,63.702472846497116,27.182568223557418,6.9682397553276125
483,04/24/23,Machine2,Night,13067,345.0,23,11713.0,430,322.0,80.23255813953489,93.33333333333333,89.63801943827964,67.12428432354895
484,04/24/23,Machine3,Day,13070,360.0,44,10584.0,445,316.0,80.89887640449437,87.77777777777777,80.97934200459068,57.50443162573179
485,04/24/23,Machine3,Night,12524,320.0,40,12524.0,430,280.0,74.4186046511628,87.5,100.0,65.11627906976744
486,04/24/23,Machine4,Day,8617,360.0,26,6232.0,475,334.0,75.78947368421053,92.77777777777779,72.32215388186144,50.85389346640363
487,04/24/23,Machine4,Night,9049,420.0,72,6745.0,565,348.0,74.33628318584071,82.85714285714286,74.53862305227096,45.91051472954035
488,04/24/23,Machine5,Day,12449,510.0,99,8814.0,595,411.0,85.71428571428571,80.58823529411765,70.80086753956141,48.90614547690712
489,04/24/23,Machine5,Night,12397,405.0,34,6942.0,520,371.0,77.88461538461539,91.60493827160494,55.99741873033799,39.95200451722191
490,04/25/23,Machine1,Day,8861,390.0,67,6506.0,505,323.0,77.22772277227723,82.82051282051283,73.42286423654215,46.961554749313116
491,04/25/23,Machine1,Night,9024,405.0,28,6422.0,520,377.0,77.88461538461539,93.08641975308643,71.16578014184397,51.59519060283688
492,04/25/23,Machine2,Day,10195,330.0,46,7317.0,400,284.0,82.5,86.06060606060606,71.77047572339383,50.95703776360962
493,04/25/23,Machine2,Night,9896,390.0,45,7986.0,520,345.0,75.0,88.46153846153845,80.69927243330639,53.54086344132828
494,04/25/23,Machine3,Day,12960,450.0,88,9926.0,565,362.0,79.64601769911505,80.44444444444444,76.5895061728395,49.071506609854694
495,04/25/23,Machine3,Night,12594,480.0,45,9504.0,595,435.0,80.67226890756302,90.625,75.46450690805145,55.17153026050819
496,04/25/23,Machine4,Day,11136,465.0,36,7914.0,535,429.0,86.91588785046729,92.25806451612904,71.06681034482759,56.98628343538512
497,04/25/23,Machine4,Night,13258,420.0,68,11872.0,505,352.0,83.16831683168317,83.80952380952381,89.54593453009504,62.41617614770981
498,04/25/23,Machine5,Day,11569,330.0,63,8583.0,430,267.0,76.74418604651163,80.9090909090909,74.18964474025412,46.06659336197174
499,04/25/23,Machine5,Night,12667,390.0,69,6739.0,460,321.0,84.78260869565217,82.3076923076923,53.20123154653825,37.12520723138865
500,04/26/23,Machine1,Day,12950,375.0,73,10679.0,460,302.0,81.52173913043478,80.53333333333333,82.46332046332047,54.13896256504953
501,04/26/23,Machine1,Night,10816,330.0,33,9504.0,400,297.0,82.5,90.0,87.86982248520711,65.24334319526628
502,04/26/23,Machine2,Day,12445,330.0,50,10072.0,445,280.0,74.15730337078652,84.84848484848484,80.93210124548011,50.92356932299872
503,04/26/23,Machine2,Night,8872,450.0,43,6566.0,580,407.0,77.58620689655173,90.44444444444444,74.00811541929666,51.933280992506454
504,04/26/23,Machine3,Day,11691,465.0,35,9566.0,535,430.0,86.91588785046729,92.47311827956989,81.82362501069198,65.76478271887392
505,04/26/23,Machine3,Night,13025,224.07555995512823,66,6064.774343,550,158.07555995512823,40.74101090093241,70.54564986327973,46.5625669328215,13.382552437916173
506,04/26/23,Machine4,Day,11615,360.0,54,9178.0,430,306.0,83.72093023255815,85.0,79.01851054670685,56.23177727277279
507,04/26/23,Machine4,Night,12294,360.0,57,9058.0,415,303.0,86.74698795180723,84.16666666666667,73.67821701643078,53.793975315610915
508,04/26/23,Machine5,Day,9924,280.0,35,9924.0,430,245.0,65.11627906976744,87.5,100.0,56.976744186046524
509,04/26/23,Machine5,Night,9542,465.0,63,5584.0,580,402.0,80.17241379310344,86.45161290322581,58.520226367637804,40.56057068929379
510,04/27/23,Machine1,Day,12146,345.0,19,8632.0,475,326.0,72.63157894736842,94.4927536231884,71.068664580932,48.77554663870281
511,04/27/23,Machine1,Night,12401,435.0,28,10294.0,520,407.0,83.65384615384616,93.5632183908046,83.00943472300621,64.9708460235837
512,04/27/23,Machine2,Day,12453,360.0,60,9553.0,415,300.0,86.74698795180723,83.33333333333334,76.71243876977435,55.45477501429472
513,04/27/23,Machine2,Night,12543,495.0,90,10544.0,565,405.0,87.61061946902655,81.81818181818183,84.06282388583274,60.25742243143764
514,04/27/23,Machine3,Day,12387,300.0,26,9063.0,400,274.0,75.0,91.33333333333333,73.16541535480746,50.11830951804311
515,04/27/23,Machine3,Night,12749,289.0,71,12749.0,430,218.0,67.2093023255814,75.4325259515571,100.0,50.697674418604656
516,04/27/23,Machine4,Day,12803,360.0,49,10302.0,445,311.0,80.89887640449437,86.38888888888889,80.46551589471218,56.235450434281994
517,04/27/23,Machine4,Night,12543,164.07555995512823,23,5946.774343,430,141.07555995512823,38.15710696630889,85.98206825788674,47.41110055808021,15.5547617658606
518,04/27/23,Machine5,Day,11449,360.0,65,9395.0,415,295.0,86.74698795180723,81.94444444444444,82.05956852126823,58.33150051511838
519,04/27/23,Machine5,Night,11402,450.0,78,6499.0,580,372.0,77.58620689655173,82.66666666666667,56.99877214523767,36.55783316901451
520,04/28/23,Machine1,Day,12389,450.0,55,9512.0,520,395.0,86.53846153846155,87.77777777777777,76.77778674630721,58.32158800921413
521,04/28/23,Machine1,Night,11071,495.0,34,8007.0,565,461.0,87.61061946902655,93.13131313131314,72.32408996477282,59.0113371216996
522,04/28/23,Machine2,Day,10716,420.0,29,7600.0,520,391.0,80.76923076923077,93.0952380952381,70.92198581560284,53.327877795962905
523,04/28/23,Machine2,Night,11648,375.0,43,9728.0,490,332.0,76.53061224489795,88.53333333333333,83.51648351648352,56.58667862749494
524,04/28/23,Machine3,Day,8742,360.0,26,7293.0,460,334.0,78.26086956521739,92.77777777777779,83.4248455730954,60.57369222046492
525,04/28/23,Machine3,Night,10477,390.0,57,8769.0,475,333.0,82.10526315789474,85.38461538461539,83.69762336546721,58.67643911726439
526,04/28/23,Machine4,Day,9348,420.0,25,7295.0,490,395.0,85.71428571428571,94.04761904761905,78.03808301240907,62.90825059163589
527,04/28/23,Machine4,Night,11918,375.0,46,8846.0,430,329.0,87.20930232558139,87.73333333333333,74.22386306427254,56.789885925920146
528,04/28/23,Machine5,Day,9352,405.0,80,8319.0,520,325.0,77.88461538461539,80.24691358024691,88.95423438836613,55.596396492728836
529,04/28/23,Machine5,Night,11564,435.0,65,6262.0,520,370.0,83.65384615384616,85.0574712643678,54.150812867519896,38.530386078812235
530,04/29/23,Machine1,Day,11182,375.0,58,7935.0,445,317.0,84.26966292134831,84.53333333333333,70.96226077624755,50.550644193416794
531,04/29/23,Machine1,Night,10868,342.0,18,10868.0,445,324.0,76.85393258426966,94.73684210526315,100.0,72.80898876404494
532,04/29/23,Machine2,Day,13368,330.0,60,11404.0,445,270.0,74.15730337078652,81.81818181818183,85.3081986834231,51.76003066185223
533,04/29/23,Machine2,Night,11833,345.0,44,8770.0,460,301.0,75.0,87.2463768115942,74.11476379616327,48.49683457096771
534,04/29/23,Machine3,Day,10394,420.0,67,9058.0,535,353.0,78.50467289719626,84.04761904761905,87.14643063305753,57.500355165363196
535,04/29/23,Machine3,Night,12832,435.0,47,11482.0,505,388.0,86.13861386138613,89.19540229885058,89.47942643391521,68.74854941853287
536,04/29/23,Machine4,Day,12051,435.0,55,10276.0,580,380.0,75.0,87.35632183908046,85.27093187287362,55.867162261537885
537,04/29/23,Machine4,Night,10230,300.0,17,7681.0,400,283.0,75.0,94.33333333333334,75.08308895405669,53.121285434995116
538,04/29/23,Machine5,Day,10078,435.0,78,8891.0,520,357.0,83.65384615384616,82.06896551724138,88.22186941853542,60.56770650464836
539,04/29/23,Machine5,Night,13145,420.0,50,7830.0,490,370.0,85.71428571428571,88.09523809523809,59.56637504754659,44.97869136243313
540,04/30/23,Machine1,Day,10333,360.0,41,8017.0,490,319.0,73.46938775510205,88.61111111111111,77.58637375399206,50.51031270923157
541,04/30/23,Machine1,Night,11321,420.0,24,9593.0,505,396.0,83.16831683168317,94.28571428571428,84.73633071283456,66.44670685600492
542,04/30/23,Machine2,Day,11431,300.0,45,9799.0,415,255.0,72.28915662650603,85.0,85.72303385530576,52.673189477356544
543,04/30/23,Machine2,Night,9052,420.0,24,7037.0,535,396.0,78.50467289719626,94.28571428571428,77.73972602739725,57.541928050185625
544,04/30/23,Machine3,Day,13234,390.0,25,11502.0,460,365.0,84.78260869565217,93.58974358974359,86.9124981109264,68.96317784888726
545,04/30/23,Machine3,Night,12252,465.0,40,10721.0,595,425.0,78.15126050420169,91.39784946236558,87.50408096637284,62.5029149759806
546,04/30/23,Machine4,Day,12286,375.0,57,8656.0,505,318.0,74.25742574257426,84.8,70.45417548429106,44.36520357228625
547,04/30/23,Machine4,Night,9243,375.0,35,8132.0,430,340.0,87.20930232558139,90.66666666666666,87.98009304338417,69.56565496453631
548,04/30/23,Machine5,Day,10129,275.0,40,10129.0,415,235.0,66.26506024096386,85.45454545454545,100.0,56.62650602409639
549,04/30/23,Machine5,Night,9800,300.0,48,5684.0,415,252.0,72.28915662650603,84.0,57.99999999999999,35.21927710843373
550,05/01/23,Machine1,Day,9982,345.0,28,8666.0,475,317.0,72.63157894736842,91.88405797101449,86.81626928471248,57.93843655421864
551,05/01/23,Machine1,Night,11540,360.0,56,9016.0,430,304.0,83.72093023255815,84.44444444444444,78.12824956672443,55.23485550763775
552,05/01/23,Machine2,Day,10391,420.0,82,8326.0,535,338.0,78.50467289719626,80.47619047619048,80.12703300933501,50.622312443280805
553,05/01/23,Machine2,Night,10467,450.0,62,8407.0,520,388.0,86.53846153846155,86.22222222222223,80.31909811789434,59.930403980275024
554,05/01/23,Machine3,Day,12455,420.0,55,9901.0,535,365.0,78.50467289719626,86.90476190476191,79.49417904456043,54.23434645096179
555,05/01/23,Machine3,Night,11928,420.0,48,9557.0,565,372.0,74.33628318584071,88.57142857142857,80.1224010731053,52.75315610477021
556,05/01/23,Machine4,Day,11130,420.0,35,8048.0,505,385.0,83.16831683168317,91.66666666666666,72.30907457322552,55.126720219191725
557,05/01/23,Machine4,Night,12767,360.0,19,11429.0,415,341.0,86.74698795180723,94.72222222222221,89.51985587843659,73.55727916758282
558,05/01/23,Machine5,Day,10071,360.0,44,7633.0,445,316.0,80.89887640449437,87.77777777777777,75.79187766855327,53.82074908598388
559,05/01/23,Machine5,Night,9347,495.0,37,5150.0,595,458.0,83.19327731092437,92.52525252525253,55.09789237188403,42.411486901383
560,05/02/23,Machine1,Day,10804,375.0,27,7720.0,475,348.0,78.94736842105263,92.80000000000001,71.45501666049611,52.35020167968979
561,05/02/23,Machine1,Night,9957,435.0,77,8755.0,595,358.0,73.10924369747899,82.29885057471265,87.92809079039871,52.90463277808863
562,05/02/23,Machine2,Day,11342,375.0,62,9265.0,445,313.0,84.26966292134831,83.46666666666667,81.68753306295186,57.45662437910996
563,05/02/23,Machine2,Night,8817,360.0,69,6819.0,415,291.0,86.74698795180723,80.83333333333333,77.3392310309629,54.23064151809687
564,05/02/23,Machine3,Day,13152,405.0,53,9631.0,490,352.0,82.6530612244898,86.91358024691358,73.22840632603406,52.60489597298774
565,05/02/23,Machine3,Night,13172,435.0,72,11144.0,550,363.0,79.0909090909091,83.44827586206897,84.60370482842393,55.838445186759785
566,05/02/23,Machine4,Day,13053,433.0,92,13053.0,595,341.0,72.77310924369748,78.75288683602771,100.0,57.3109243697479
567,05/02/23,Machine4,Night,9017,315.0,37,6328.0,415,278.0,75.90361445783132,88.25396825396825,70.17855162470889,47.01117434137125
568,05/02/23,Machine5,Day,9330,435.0,58,7183.0,505,377.0,86.13861386138613,86.66666666666667,76.9882100750268,57.47436672927743
569,05/02/23,Machine5,Night,12344,330.0,19,7482.0,430,311.0,76.74418604651163,94.24242424242424,60.61244329228776,43.83830200907324
570,05/03/23,Machine1,Day,12470,360.0,37,9177.0,460,323.0,78.26086956521739,89.72222222222223,73.5926222935044,51.6748195669607
571,05/03/23,Machine1,Night,12297,450.0,55,9422.0,535,395.0,84.11214953271028,87.77777777777777,76.62031389769862,56.57013829830084
572,05/03/23,Machine2,Day,8888,254.07555995512823,26,2262.774343,565,228.07555995512823,44.9691256557749,89.76682369426173,25.45875723447345,10.277027100910093
573,05/03/23,Machine2,Night,9247,315.0,36,8190.0,400,279.0,78.75,88.57142857142857,88.56926570779711,61.77706283118848
574,05/03/23,Machine3,Day,10470,375.0,51,7393.0,490,324.0,76.53061224489795,86.4,70.61127029608404,46.689901175369855
575,05/03/23,Machine3,Night,11463,480.0,31,9938.0,565,449.0,84.95575221238938,93.54166666666667,86.69632731396668,68.89672736986024
576,05/03/23,Machine4,Day,9511,405.0,78,8134.0,475,327.0,85.26315789473684,80.74074074074075,85.52202712648513,58.87516393760134
577,05/03/23,Machine4,Night,10293,345.0,49,8346.0,430,296.0,80.23255813953489,85.79710144927536,81.08423200233167,55.81612249462832
578,05/03/23,Machine5,Day,13362,345.0,56,11885.0,460,289.0,75.0,83.76811594202898,88.94626552911241,55.88145812589888
579,05/03/23,Machine5,Night,9851,420.0,58,5812.0,565,362.0,74.33628318584071,86.19047619047619,58.999086387168816,37.80118455248693
580,05/04/23,Machine1,Day,12188,239.07555995512823,76,6133.774343,505,163.07555995512823,47.341695040619456,68.21088696215358,50.32634019527404,16.25147744126058
581,05/04/23,Machine1,Night,12465,435.0,49,10080.0,520,386.0,83.65384615384616,88.73563218390804,80.86642599277978,60.027770063871145
582,05/04/23,Machine2,Day,10444,465.0,49,7459.0,550,416.0,84.54545454545455,89.46236559139786,71.4189965530448,54.018731938302984
583,05/04/23,Machine2,Night,9830,390.0,53,7472.0,490,337.0,79.59183673469387,86.41025641025641,76.01220752797559,52.277783544750555
584,05/04/23,Machine3,Day,10142,360.0,31,7292.0,445,329.0,80.89887640449437,91.38888888888889,71.89903372115953,53.15681369496962
585,05/04/23,Machine3,Night,10679,390.0,21,7877.0,445,369.0,87.64044943820225,94.61538461538461,73.76158816368574,61.16410344359561
586,05/04/23,Machine4,Day,9031,465.0,82,7928.0,595,383.0,78.15126050420169,82.36559139784946,87.78651312147049,56.50795718575327
587,05/04/23,Machine4,Night,13328,435.0,32,10121.0,565,403.0,76.99115044247787,92.64367816091954,75.93787515006002,54.16453749641449
588,05/04/23,Machine5,Day,13325,405.0,48,10991.0,520,357.0,77.88461538461539,88.14814814814815,82.48405253283302,56.628474527348835
589,05/04/23,Machine5,Night,12483,360.0,67,6997.0,430,293.0,83.72093023255815,81.38888888888889,56.05223103420652,38.193729518657
590,05/05/23,Machine1,Day,13267,360.0,70,9731.0,460,290.0,78.26086956521739,80.55555555555556,73.34740333157458,46.24075427425355
591,05/05/23,Machine1,Night,13143,375.0,38,11030.0,490,337.0,76.53061224489795,89.86666666666666,83.92300083694742,57.71847200418628
592,05/05/23,Machine2,Day,12357,360.0,25,9090.0,430,335.0,83.72093023255815,93.05555555555556,73.56154406409323,57.30957502667728
593,05/05/23,Machine2,Night,9729,320.0,55,9729.0,505,265.0,63.366336633663366,82.8125,100.0,52.47524752475248
594,05/05/23,Machine3,Day,10173,420.0,58,7303.0,490,362.0,85.71428571428571,86.19047619047619,71.78806645040794,53.03526541846463
595,05/05/23,Machine3,Night,10105,450.0,80,7333.0,565,370.0,79.64601769911505,82.22222222222221,72.56803562592776,47.5224304098996
596,05/05/23,Machine4,Day,12772,390.0,63,11229.0,505,327.0,77.22772277227723,83.84615384615385,87.9188850610711,56.9296542870698
597,05/05/23,Machine4,Night,12836,405.0,35,11503.0,550,370.0,73.63636363636363,91.35802469135803,89.61514490495482,60.28655202696959
598,05/05/23,Machine5,Day,11858,375.0,62,9281.0,460,313.0,81.52173913043478,83.46666666666667,78.26783606004385,53.256158014768964
599,05/05/23,Machine5,Night,9330,510.0,99,5752.0,580,411.0,87.93103448275862,80.58823529411765,61.650589496248664,43.68688324647966
600,05/06/23,Machine1,Day,8500,405.0,33,7153.0,505,372.0,80.19801980198021,91.85185185185185,84.15294117647059,61.989889341875376
601,05/06/23,Machine1,Night,11213,390.0,27,9147.0,505,363.0,77.22772277227723,93.07692307692308,81.57495763845537,58.63704875793921
602,05/06/23,Machine2,Day,8906,375.0,56,6386.0,460,319.0,81.52173913043478,85.06666666666666,71.70446889737255,49.725490387525745
603,05/06/23,Machine2,Night,9789,405.0,68,8358.0,505,337.0,80.19801980198021,83.20987654320989,85.38155072019615,56.97739127268536
604,05/06/23,Machine3,Day,9361,405.0,28,7333.0,505,377.0,80.19801980198021,93.08641975308643,78.3356479008653,58.48027575965589
605,05/06/23,Machine3,Night,10971,435.0,61,8054.0,565,374.0,76.99115044247787,85.97701149425288,73.41172181204995,48.59466187204722
606,05/06/23,Machine4,Day,12827,375.0,72,11008.0,475,303.0,78.94736842105263,80.80000000000001,85.81897559834724,54.74347285536677
607,05/06/23,Machine4,Night,12941,435.0,56,10324.0,580,379.0,75.0,87.1264367816092,79.77745151070242,52.130438142338306
608,05/06/23,Machine5,Day,11387,450.0,46,9895.0,580,404.0,77.58620689655173,89.77777777777777,86.89733907087029,60.5284913528131
609,05/06/23,Machine5,Night,10639,435.0,33,6383.0,535,402.0,81.30841121495327,92.41379310344827,59.996240248143614,45.08128706496024
610,05/07/23,Machine1,Day,12663,435.0,47,9446.0,520,388.0,83.65384615384616,89.19540229885058,74.5952775803522,55.65955327149357
611,05/07/23,Machine1,Night,9454,480.0,70,7751.0,595,410.0,80.67226890756302,85.41666666666666,81.98646075735138,56.494872118511026
612,05/07/23,Machine2,Day,9588,450.0,47,6816.0,520,403.0,86.53846153846155,89.55555555555556,71.08886107634544,55.09386733416772
613,05/07/23,Machine2,Night,9716,405.0,48,8738.0,505,357.0,80.19801980198021,88.14814814814815,89.93412927130507,63.577196336348344
614,05/07/23,Machine3,Day,11842,360.0,70,8570.0,475,290.0,75.78947368421053,80.55555555555556,72.36953217361932,44.18350385336759
615,05/07/23,Machine3,Night,10378,390.0,65,7442.0,535,325.0,72.89719626168224,83.33333333333334,71.70938523800346,43.561776079160985
616,05/07/23,Machine4,Day,9515,345.0,66,8128.0,475,279.0,72.63157894736842,80.8695652173913,85.4230162900683,50.17478219985065
